SISTEMA,CENTRO DE CONTROL REGIONAL,ZONA DE CARGA,CLAVE,NOMBRE,NIVEL DE TENSIÓN (kV),DIRECTAMENTE MODELADA,INDIRECTAMENTE MODELADA,DIRECTAMENTE MODELADA,INDIRECTAMENTE MODELADA,ZONA DE OPERACIÓN DE TRANSMISIÓN,GERENCIA REGIONAL DE TRANSMISIÓN,ZONA DE DISTRIBUCIÓN,GERENCIA DIVISIONAL DE DISTRIBUCIÓN,CLAVE DE ENTIDAD FEDERATIVA (INEGI),ENTIDAD FEDERATIVA (INEGI),CLAVE DE MUNICIPIO (INEGI),MUNICIPIO (INEGI),REGION DE TRANSMISION
SIN,OCCIDENTAL,APATZINGAN,03CNO-115,Colima Norte,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,COLIMA,CENTRO OCCIDENTE,6.0,COLIMA,2.0,COLIMA,MANZANILLO
SIN,OCCIDENTAL,APATZINGAN,03CON-115,Colima Norte,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,6.0,COLIMA,2.0,COLIMA,CARAPAN
SIN,OCCIDENTAL,APATZINGAN,03CPT-161,Cupatitzio,161.0,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,33.0,GABRIEL ZAMORA,CARAPAN
SIN,OCCIDENTAL,APATZINGAN,03DSC-69,Descansadero,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,10.0,ARTEAGA,LAZARO CARDENAS
SIN,OCCIDENTAL,APATZINGAN,03HUC-69,Huacana,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,35.0,LA HUACANA,CARAPAN
SIN,OCCIDENTAL,APATZINGAN,03ING-69,Inguaran,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,35.0,LA HUACANA,GUADALAJARA
SIN,OCCIDENTAL,APATZINGAN,03LMB-69,Lombardia,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,33.0,GABRIEL ZAMORA,CARAPAN
SIN,OCCIDENTAL,APATZINGAN,03NVI-69,Nueva Italia,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,55.0,MUGICA,LAZARO CARDENAS
SIN,OCCIDENTAL,APATZINGAN,03PAD-115,Pradera,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,6.0,APATZINGAN,CARAPAN
SIN,OCCIDENTAL,APATZINGAN,03PIZ-115,Pinzandaro,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,12.0,BUENAVISTA,CARAPAN
SIN,OCCIDENTAL,APATZINGAN,03PUU-69,Puruaran,69.0,Directamente Modelada,Indirectamente Modelada,No Aplica,Indirectamente Modelada,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,97.0,TURICATO,CARAPAN
SIN,OCCIDENTAL,APATZINGAN,03TPD-115,Tepalcatepec Dos,115.0,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,89.0,TEPALCATEPEC,CARAPAN
SIN,OCCIDENTAL,APATZINGAN,03VAV-115,Valle Verde,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,APATZINGAN,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,6.0,APATZINGAN,CARAPAN
SIN,OCCIDENTAL,CELAYA,03AMB-115,Amistad Bajio,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03API-115,Parque Industrial Colina de Apaseo.,115.0,Directamente Modelada,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,5.0,APASEO EL GRANDE,QUERETARO
SIN,OCCIDENTAL,CELAYA,03APO-115,Apaseo Oriente,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,4.0,APASEO EL ALTO,QUERETARO
SIN,OCCIDENTAL,CELAYA,03APS-115,Apaseo,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,4.0,APASEO EL ALTO,QUERETARO
SIN,OCCIDENTAL,CELAYA,03AQM-115,Acambaro,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,2.0,ACAMBARO,QUERETARO
SIN,OCCIDENTAL,CELAYA,03BRN-115,Burner Syst Inter Mexico,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,5.0,APASEO EL GRANDE,QUERETARO
SIN,OCCIDENTAL,CELAYA,03CAE-115,Celaya Aeropuerto,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03CEY-115,Celaya Tres,115.0,No Aplica,No Aplica,No Aplica,Indirectamente Modelada,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03CHI-115,Chipilo,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,3.0,SAN MIGUEL DE ALLENDE,QUERETARO
SIN,OCCIDENTAL,CELAYA,03CLF-115,La California,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,14.0,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,QUERETARO
SIN,OCCIDENTAL,CELAYA,03CLP-115,Celaya Poniente,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03CLY-115,Celaya,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03CTI-115,Conticon,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,44.0,VILLAGRAN,QUERETARO
SIN,OCCIDENTAL,CELAYA,03CYA-115,Celaya Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03CYI-115,Celaya Industrial,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03CYS-115,Celaya Sur,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03CZR-115,Cortazar,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03DEA-230,DeAcero,230.0,Directamente Modelada,No Aplica,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,44.0,VILLAGRAN,QUERETARO
SIN,OCCIDENTAL,CELAYA,03DHD-115,Dolores Hidalgo,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,14.0,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,QUERETARO
SIN,OCCIDENTAL,CELAYA,03EME-115,Empalme Escobedo,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03FSM-115,Fipe San Miguel,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03GKN-115,MGK Autopartes,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,44.0,VILLAGRAN,QUERETARO
SIN,OCCIDENTAL,CELAYA,03HDA-115,Hacienda,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03HEM-115,Henkel Capital,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03HND-115,Honda,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03ICB-115,Industrial Central Bajio,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,3.0,SAN MIGUEL DE ALLENDE,QUERETARO
SIN,OCCIDENTAL,CELAYA,03MAB1115,Mabe,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03MAL-115,San Miguel Allende,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,3.0,SAN MIGUEL DE ALLENDE,QUERETARO
SIN,OCCIDENTAL,CELAYA,03OJO-115,Ojo Seco,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,39.0,TARIMORO,QUERETARO
SIN,OCCIDENTAL,CELAYA,03PEM-115,Pemsa,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03POL-115,Polivin,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,5.0,APASEO EL GRANDE,QUERETARO
SIN,OCCIDENTAL,CELAYA,03POT-115,Proteino,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,5.0,APASEO EL GRANDE,QUERETARO
SIN,OCCIDENTAL,CELAYA,03SCZ-115,Santa Cruz,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,35.0,SANTA CRUZ DE JUVENTINO ROSAS,QUERETARO
SIN,OCCIDENTAL,CELAYA,03SFL-115,San Felipe,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,30.0,SAN FELIPE,QUERETARO
SIN,OCCIDENTAL,CELAYA,03SIB-230,Siderurgica del Bajio,230.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03SMS-115,San Miguel Allende Sur,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,3.0,SAN MIGUEL DE ALLENDE,QUERETARO
SIN,OCCIDENTAL,CELAYA,03SVT-115,Salvatierra,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,28.0,SALVATIERRA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03VEL-115,Verl-Polr,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,7.0,CELAYA,QUERETARO
SIN,OCCIDENTAL,CELAYA,03VIG-115,Villagran,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,BAJIO,CENTRAL,CELAYA,BAJIO,11.0,GUANAJUATO,44.0,VILLAGRAN,QUERETARO
SIN,OCCIDENTAL,CIENEGA,03ACC-69,Aceros Corey,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03ADE-115,San Andres,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CIENEGA,JALISCO,14.0,JALISCO,63.0,OCOTLAN,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03ALM-69,Almeira,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,119.0,ZACOALCO DE TORRES,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03ATQ-230,Atequiza,230.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03CEE-115,Creel,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CIENEGA,JALISCO,14.0,JALISCO,66.0,PONCITLAN,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03CHA-69,Chapala,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,30.0,CHAPALA,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03CLA-115,Cocula,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,24.0,COCULA,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03COC-69,Corporacion de Occidente,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03CST-69,Castillo,69.0,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03CTA-69,Catarina,69.0,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,119.0,ZACOALCO DE TORRES,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03CZO-115,Cuitzeo,115.0,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,JALISCO NAYARIT,OCCIDENTE,CIENEGA,JALISCO,14.0,JALISCO,66.0,PONCITLAN,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03EDO-69,Edosa,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,44.0,IXTLAHUACAN DE LOS MEMBRILLOS,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03EFF-115,Effem,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CIENEGA,JALISCO,14.0,JALISCO,66.0,PONCITLAN,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03EMM-115,Emman,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CIENEGA,JALISCO,14.0,JALISCO,66.0,PONCITLAN,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03EMP-69,Empaques Modernos,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03ESJ-69,El Salto Jalisco,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03EVS-69,Envases Universales,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03GAT-69,Gatorade,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,44.0,IXTLAHUACAN DE LOS MEMBRILLOS,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03GOS-69,Gosa,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03HMA-115,Huntsman,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CIENEGA,JALISCO,14.0,JALISCO,30.0,CHAPALA,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03HON-69,Honda,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03HYL-69,Hilasal,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03INP-69,Petroquimica,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03JCT-69,Jocotepec,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,50.0,JOCOTEPEC,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03LRE-115,La resolana,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,2.0,ACATLAN DE JUAREZ,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03MCH-69,Mexichem,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03OCN-115,Ocotlan,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CIENEGA,JALISCO,14.0,JALISCO,47.0,JAMAY,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03PGN-69,Puente Grande,69.0,Directamente Modelada,No Aplica,No Aplica,Indirectamente Modelada,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,101.0,TONALA,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03PNC-115,Poncitlan,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,OCCIDENTE,CIENEGA,JALISCO,14.0,JALISCO,66.0,PONCITLAN,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03POL-69,Polesa,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,44.0,IXTLAHUACAN DE LOS MEMBRILLOS,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03PTD-69,Puente Grande Dos,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,101.0,TONALA,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03SAC-69,Sach,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03SAJ-69,San Jorge,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,97.0,TLAJOMULCO DE ZUÑIGA,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03SCI-69,Sanmina,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,97.0,TLAJOMULCO DE ZUÑIGA,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03SCU-69,Santa Cruz,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,97.0,TLAJOMULCO DE ZUÑIGA,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03TTO-115,Tototlan,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CIENEGA,JALISCO,14.0,JALISCO,105.0,TOTOTLAN,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03ZAD-115,Zapotlanejo Distribucion,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,124.0,ZAPOTLANEJO,GUADALAJARA
SIN,OCCIDENTAL,CIENEGA,03ZAL-69,Zoltec de Mexico,69.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,CHAPALA,JALISCO,14.0,JALISCO,70.0,EL SALTO,GUADALAJARA
SIN,OCCIDENTAL,COLIMA,03AIA-115,Armeria,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,COLIMA,CENTRO OCCIDENTE,6.0,COLIMA,1.0,ARMERIA,MANZANILLO
SIN,OCCIDENTAL,COLIMA,03ASM-115,Asmoles,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,COLIMA,CENTRO OCCIDENTE,6.0,COLIMA,2.0,COLIMA,MANZANILLO
SIN,OCCIDENTAL,COLIMA,03AZA-115,Alzada,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,COLIMA,CENTRO OCCIDENTE,6.0,COLIMA,5.0,CUAUHTEMOC,MANZANILLO
SIN,OCCIDENTAL,COLIMA,03BCT-115,Bicentenario,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,COLIMA,CENTRO OCCIDENTE,6.0,COLIMA,2.0,COLIMA,MANZANILLO
SIN,OCCIDENTAL,COLIMA,03CMN-115,Coalcoman,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,COLIMA,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,15.0,COALCOMAN DE VAZQUEZ PALLARES,MANZANILLO
SIN,OCCIDENTAL,COLIMA,03DAM-115,Danisco,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,COLIMA,CENTRO OCCIDENTE,6.0,COLIMA,9.0,TECOMAN,MANZANILLO
SIN,OCCIDENTAL,COLIMA,03ELA-115,La Estrella,115.0,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,COLIMA,CENTRO OCCIDENTE,14.0,JALISCO,65.0,PIHUAMO,MANZANILLO
SIN,OCCIDENTAL,COLIMA,03MNT-115,La Minita,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,COLIMA,CENTRO OCCIDENTE,16.0,MICHOACAN DE OCAMPO,15.0,COALCOMAN DE VAZQUEZ PALLARES,MANZANILLO
SIN,OCCIDENTAL,COLIMA,03MTC-115,Minatitlan Colima,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MANZANILLO,CENTRO OCCIDENTE,6.0,COLIMA,8.0,MINATITLAN,MANZANILLO
SIN,OCCIDENTAL,COLIMA,03MTE-115,Moralete,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,COLIMA,CENTRO OCCIDENTE,6.0,COLIMA,2.0,COLIMA,MANZANILLO
